Geography,Category,Brand Name,Company Name (GBO),Data Type,Unit,2019,2020,2021,2022,2023
Thailand,Mobile Phones,Realme (BBK Electronics Corp Ltd),BBK Electronics Corp Ltd,Retail Volume,000 units,690.2,"1,411.3","1,721.7","1,453.8","1,161.3"
Thailand,Mobile Phones,Lenovo (Lenovo Group Ltd),Lenovo Group Ltd,Retail Volume,000 units,520.0,422.2,474.6,522.1,469.2
Thailand,Mobile Phones,Nokia (Nokia Corp),Nokia Corp,Retail Volume,000 units,705.3,663.8,516.1,428.4,321.9
Thailand,Mobile Phones,Wiko (Tinno Mobile Technology Corp),Tinno Mobile Technology Corp,Retail Volume,000 units,984.2,343.3,174.2,138.9,122.1
Thailand,Mobile Phones,Sony (Sony Corp),Sony Corp,Retail Volume,000 units,78.0,31.1,25.8,24.5,23.0
Thailand,Mobile Phones,Asus (AsusTek Computer Inc),AsusTek Computer Inc,Retail Volume,000 units,30.1,23.1,18.5,15.7,13.3
Thailand,Mobile Phones,I-Mobile (Samart Corp Plc),Samart Corp Plc,Retail Volume,000 units,-,-,-,-,-
Thailand,Mobile Phones,LG (LG Corp),LG Corp,Retail Volume,000 units,77.0,29.5,7.3,-,-
Thailand,Mobile Phones,ZTE (ZTE Corp),ZTE Corp,Retail Volume,000 units,-,-,-,-,-
Thailand,Mobile Phones,Others,Others,Retail Volume,000 units,"1,297.5",253.7,325.6,340.4,323.4
Thailand,Mobile Phones,Total,Total,Retail Volume,000 units,"19,110.5","18,654.4","19,870.8","17,618.8","15,463.8"
Thailand,Retail,Others,Others,Retail Value RSP excl Sales Tax,THB million,"2,315,397.1","2,159,743.6","2,006,343.0","2,421,244.1","2,544,949.5"
Thailand,Retail,Total,Total,Retail Value RSP excl Sales Tax,THB million,"3,563,451.3","3,397,851.6","3,368,717.9","4,029,285.0","4,323,945.4"
Thailand,Retail Offline,Others,Others,Retail Value RSP excl Sales Tax,THB million,"2,208,021.7","1,975,595.1","1,704,345.1","1,977,321.0","2,073,253.5"
Thailand,Retail Offline,Total,Total,Retail Value RSP excl Sales Tax,THB million,"3,342,685.3","3,023,024.6","2,763,669.9","3,208,416.4","3,399,975.6"
Thailand,Non-Grocery Retailers,I-Mobile (Samart Corp Plc),Samart Corp Plc,Retail Value RSP excl Sales Tax,THB million,247.9,297.4,-,-,-
Thailand,Non-Grocery Retailers,Others,Others,Retail Value RSP excl Sales Tax,THB million,"951,226.2","813,795.6","736,522.6","831,538.9","886,406.9"
Thailand,Non-Grocery Retailers,Total,Total,Retail Value RSP excl Sales Tax,THB million,"1,333,495.4","1,148,055.2","1,121,804.6","1,289,046.5","1,379,153.3"
Thailand,Appliances and Electronics Specialists,I-Mobile (Samart Corp Plc),Samart Corp Plc,Retail Value RSP excl Sales Tax,THB million,247.9,297.4,-,-,-
Thailand,Appliances and Electronics Specialists,Others,Others,Retail Value RSP excl Sales Tax,THB million,"260,297.9","229,669.6","180,554.4","217,714.9","236,466.5"
Thailand,Appliances and Electronics Specialists,Total,Total,Retail Value RSP excl Sales Tax,THB million,"308,095.9","278,809.0","238,577.0","288,777.4","309,773.9"
Thailand,Retail E-Commerce,Others,Others,Retail Value RSP excl Sales Tax,THB million,"77,919.9","149,482.5","263,877.0","406,442.0","433,008.4"
Thailand,Retail E-Commerce,Total,Total,Retail Value RSP excl Sales Tax,THB million,"220,766.0","374,827.0","605,048.0","820,868.6","923,969.7"
Vietnam,Mobile Phones,Samsung (Samsung Corp),Samsung Corp,Retail Volume,000 units,"4,802.2","4,606.2","5,542.2","4,962.7","4,613.4"
Vietnam,Mobile Phones,Oppo (BBK Electronics Corp Ltd),BBK Electronics Corp Ltd,Retail Volume,000 units,"3,879.2","4,010.0","4,380.4","3,829.6","3,081.1"
Vietnam,Mobile Phones,iPhone (Apple Inc),Apple Inc,Retail Volume,000 units,"1,534.5","1,372.4","1,610.2","2,030.0","2,115.4"
Vietnam,Mobile Phones,Xiaomi (Xiaomi Corp),Xiaomi Corp,Retail Volume,000 units,"1,125.0","1,580.0","2,279.9","2,125.0","2,060.4"
Vietnam,Mobile Phones,Nokia (Nokia Corp),Nokia Corp,Retail Volume,000 units,"2,843.1","2,596.0","2,208.7","1,944.9","1,675.7"
Vietnam,Mobile Phones,Realme (BBK Electronics Corp Ltd),BBK Electronics Corp Ltd,Retail Volume,000 units,396.1,572.1,958.2,930.9,842.5
Vietnam,Mobile Phones,Vivo (BBK Electronics Corp Ltd),BBK Electronics Corp Ltd,Retail Volume,000 units,795.0,961.1,"1,589.9",920.0,804.8
Vietnam,Mobile Phones,Tecno (Transsion Holdings),Transsion Holdings,Retail Volume,000 units,-,-,431.4,599.7,563.4
Vietnam,Mobile Phones,Masstel (Masscom Corp),Masscom Corp,Retail Volume,000 units,472.0,485.8,506.1,540.7,469.7
Vietnam,Mobile Phones,Mobell (Mobell Imex Co Ltd),Mobell Imex Co Ltd,Retail Volume,000 units,148.3,133.5,120.5,108.7,101.6
Vietnam,Mobile Phones,Infinix (Transsion Holdings),Transsion Holdings,Retail Volume,000 units,-,-,65.5,91.1,85.6
Vietnam,Mobile Phones,Itel (Transsion Holdings),Transsion Holdings,Retail Volume,000 units,-,-,49.1,68.3,64.2
Vietnam,Mobile Phones,LG (LG Corp),LG Corp,Retail Volume,000 units,145.0,127.2,24.4,1.1,0.0
Vietnam,Mobile Phones,Huawei (Huawei Technologies Co Ltd),Huawei Technologies Co Ltd,Retail Volume,000 units,789.6,695.7,-,-,-
Vietnam,Mobile Phones,Vsmart (Masan Group Corp),Masan Group Corp,Retail Volume,000 units,600.0,"1,950.0",650.0,5.0,-
Vietnam,Mobile Phones,Others,Others,Retail Volume,000 units,"3,224.4","2,153.9",379.2,68.8,51.7
Vietnam,Mobile Phones,Total,Total,Retail Volume,000 units,"20,754.5","21,243.8","20,795.8","18,226.5","16,529.4"
Vietnam,Retail,Others,Others,Retail Value RSP excl Sales Tax,VND billion,"2,115,042.1","2,234,031.6","2,100,196.8","2,253,079.2","2,380,851.9"
Vietnam,Retail,Total,Total,Retail Value RSP excl Sales Tax,VND billion,"2,426,088.0","2,618,506.6","2,575,013.8","2,823,551.8","3,004,262.5"
Vietnam,Retail Offline,Others,Others,Retail Value RSP excl Sales Tax,VND billion,"2,063,642.1","2,161,896.3","2,007,634.3","2,161,361.0","2,276,369.4"
Vietnam,Retail Offline,Total,Total,Retail Value RSP excl Sales Tax,VND billion,"2,316,830.5","2,426,201.6","2,294,668.3","2,487,137.3","2,590,472.7"
Vietnam,Non-Grocery Retailers,Others,Others,Retail Value RSP excl Sales Tax,VND billion,"989,927.9","1,016,923.4","971,006.1","1,041,602.3","1,084,915.2"
Vietnam,Non-Grocery Retailers,Total,Total,Retail Value RSP excl Sales Tax,VND billion,"1,154,777.0","1,174,444.8","1,137,374.9","1,240,744.1","1,268,475.8"
Vietnam,Appliances and Electronics Specialists,Others,Others,Retail Value RSP excl Sales Tax,VND billion,"135,962.3","141,529.8","131,953.7","137,892.0","115,753.0"
Vietnam,Appliances and Electronics Specialists,Total,Total,Retail Value RSP excl Sales Tax,VND billion,"267,481.1","262,072.2","255,423.1","275,193.6","228,981.6"
Vietnam,Retail E-Commerce,Others,Others,Retail Value RSP excl Sales Tax,VND billion,"51,009.7","70,993.1","90,080.8","86,227.3","98,376.3"
Vietnam,Retail E-Commerce,Total,Total,Retail Value RSP excl Sales Tax,VND billion,"109,257.6","192,305.0","280,345.4","336,414.5","413,789.8"
Australasia,Mobile Phones,iPhone (Apple Inc),Apple Inc,Retail Volume,000 units,"4,104.5","4,312.3","4,564.4","4,916.2","4,980.6"
Australasia,Mobile Phones,Samsung (Samsung Corp),Samsung Corp,Retail Volume,000 units,"2,568.7","2,762.6","3,128.4","3,265.4","3,209.8"
Australasia,Mobile Phones,Oppo (BBK Electronics Corp Ltd),BBK Electronics Corp Ltd,Retail Volume,000 units,491.2,556.2,584.0,623.6,627.7
Australasia,Mobile Phones,Google Pixel (Alphabet Inc),Alphabet Inc,Retail Volume,000 units,310.7,300.3,301.4,308.5,313.8
Australasia,Mobile Phones,Nokia (Nokia Corp),Nokia Corp,Retail Volume,000 units,291.9,286.6,287.2,270.0,251.5
Australasia,Mobile Phones,Motorola (Lenovo Group Ltd),Lenovo Group Ltd,Retail Volume,000 units,215.3,207.5,194.9,179.3,140.9
Australasia,Mobile Phones,Vivo (BBK Electronics Corp Ltd),BBK Electronics Corp Ltd,Retail Volume,000 units,23.8,50.9,64.0,72.1,83.8
Australasia,Mobile Phones,Alcatel (TCL Corp),TCL Corp,Retail Volume,000 units,688.8,495.6,195.5,103.9,72.0
Australasia,Mobile Phones,ZTE (ZTE Corp),ZTE Corp,Retail Volume,000 units,519.6,369.8,132.7,41.7,20.1
Australasia,Mobile Phones,Huawei (Huawei Technologies Co Ltd),Huawei Technologies Co Ltd,Retail Volume,000 units,267.4,177.7,56.7,30.2,10.1
Australasia,Mobile Phones,Sony (Sony Corp),Sony Corp,Retail Volume,000 units,94.1,35.9,29.4,23.1,10.1
Australasia,Mobile Phones,HTC (HTC Corp),HTC Corp,Retail Volume,000 units,76.3,41.7,14.5,4.5,-
Australasia,Mobile Phones,LG (LG Corp),LG Corp,Retail Volume,000 units,93.6,72.5,-,-,-
Australasia,Mobile Phones,Microsoft (Microsoft Corp),Microsoft Corp,Retail Volume,000 units,-,-,-,-,-
Australasia,Mobile Phones,Others,Others,Retail Volume,000 units,277.5,434.0,742.6,477.4,366.7
Australasia,Mobile Phones,Total,Total,Retail Volume,000 units,"10,023.2","10,103.8","10,295.7","10,315.8","10,087.0"
Australasia,Retail,Others,Others,Retail Value RSP excl Sales Tax,USD million,"76,353.3","85,112.2","92,354.7","89,236.9","86,405.3"
Australasia,Retail,Total,Total,Retail Value RSP excl Sales Tax,USD million,"231,109.6","249,780.1","283,886.4","284,224.4","279,762.6"
Australasia,Retail Offline,Others,Others,Retail Value RSP excl Sales Tax,USD million,"55,027.7","58,244.0","59,232.3","59,967.0","58,493.3"
Australasia,Retail Offline,Total,Total,Retail Value RSP excl Sales Tax,USD million,"205,356.3","213,699.0","235,266.6","235,268.6","231,731.0"
Australasia,Non-Grocery Retailers,Others,Others,Retail Value RSP excl Sales Tax,USD million,"28,176.2","27,904.0","30,994.9","31,742.3","31,331.3"
Australasia,Non-Grocery Retailers,Total,Total,Retail Value RSP excl Sales Tax,USD million,"79,655.9","79,341.1","90,585.0","92,637.9","90,604.7"
Australasia,Appliances and Electronics Specialists,Others,Others,Retail Value RSP excl Sales Tax,USD million,"1,411.3","1,606.1","1,907.8","1,909.6","2,006.4"
Australasia,Appliances and Electronics Specialists,Total,Total,Retail Value RSP excl Sales Tax,USD million,"13,330.7","14,429.8","16,938.8","16,133.3","15,579.3"
Australasia,Retail E-Commerce,Others,Others,Retail Value RSP excl Sales Tax,USD million,"14,004.1","19,688.1","24,904.6","20,786.1","19,586.8"
Australasia,Retail E-Commerce,Total,Total,Retail Value RSP excl Sales Tax,USD million,"25,753.4","36,081.2","48,619.8","48,955.8","48,031.7"
Australia,Mobile Phones,iPhone (Apple Inc),Apple Inc,Retail Volume,000 units,"3,770.2","3,964.8","4,191.4","4,506.8","4,569.0"
Australia,Mobile Phones,Samsung (Samsung Corp),Samsung Corp,Retail Volume,000 units,"2,359.5","2,540.0","2,872.8","2,993.4","2,944.6"
Australia,Mobile Phones,Oppo (BBK Electronics Corp Ltd),BBK Electronics Corp Ltd,Retail Volume,000 units,491.2,556.2,584.0,623.6,627.7
Australia,Mobile Phones,Google Pixel (Alphabet Inc),Alphabet Inc,Retail Volume,000 units,310.7,300.3,301.4,308.5,313.8
Australia,Mobile Phones,Nokia (Nokia Corp),Nokia Corp,Retail Volume,000 units,268.1,263.5,263.7,247.5,230.8
Australia,Mobile Phones,Motorola (Lenovo Group Ltd),Lenovo Group Ltd,Retail Volume,000 units,197.7,190.8,179.0,164.4,129.2
Australia,Mobile Phones,Vivo (BBK Electronics Corp Ltd),BBK Electronics Corp Ltd,Retail Volume,000 units,23.8,50.9,64.0,72.1,83.8
Australia,Mobile Phones,Alcatel (TCL Corp),TCL Corp,Retail Volume,000 units,618.4,444.9,169.8,85.4,56.1
Australia,Mobile Phones,ZTE (ZTE Corp),ZTE Corp,Retail Volume,000 units,477.2,340.0,121.9,38.2,18.5
Australia,Mobile Phones,Huawei (Huawei Technologies Co Ltd),Huawei Technologies Co Ltd,Retail Volume,000 units,245.6,163.4,52.1,27.7,9.2
Australia,Mobile Phones,Sony (Sony Corp),Sony Corp,Retail Volume,000 units,86.4,33.0,27.0,21.2,9.2
Australia,Mobile Phones,HTC (HTC Corp),HTC Corp,Retail Volume,000 units,70.1,38.4,13.3,4.2,-
Australia,Mobile Phones,LG (LG Corp),LG Corp,Retail Volume,000 units,86.0,66.7,-,-,-
Australia,Mobile Phones,Microsoft (Microsoft Corp),Microsoft Corp,Retail Volume,000 units,-,-,-,-,-
Australia,Mobile Phones,Others,Others,Retail Volume,000 units,186.1,324.6,602.5,352.4,250.0
Australia,Mobile Phones,Total,Total,Retail Volume,000 units,"9,190.9","9,277.4","9,442.9","9,445.3","9,241.9"
Australia,Retail,Others,Others,Retail Value RSP excl Sales Tax,AUD million,"84,837.2","97,910.2","95,169.2","99,913.6","100,059.0"
Australia,Retail,Total,Total,Retail Value RSP excl Sales Tax,AUD million,"279,675.9","307,967.2","318,951.8","348,952.0","358,090.1"
Australia,Retail Offline,Others,Others,Retail Value RSP excl Sales Tax,AUD million,"59,533.2","64,799.7","57,258.2","65,074.2","66,160.7"
Australia,Retail Offline,Total,Total,Retail Value RSP excl Sales Tax,AUD million,"247,347.8","261,443.7","260,867.2","286,104.4","294,362.7"
Australia,Non-Grocery Retailers,Others,Others,Retail Value RSP excl Sales Tax,AUD million,"28,970.9","28,654.9","27,817.7","31,987.8","32,897.1"
Australia,Non-Grocery Retailers,Total,Total,Retail Value RSP excl Sales Tax,AUD million,"92,186.6","92,396.4","95,697.7","108,097.8","110,401.9"
Australia,Appliances and Electronics Specialists,Others,Others,Retail Value RSP excl Sales Tax,AUD million,"1,508.6","1,929.2","1,959.6","2,180.0","2,470.5"
Australia,Appliances and Electronics Specialists,Total,Total,Retail Value RSP excl Sales Tax,AUD million,"16,492.4","18,291.0","19,626.1","20,371.9","20,589.7"
Australia,Retail E-Commerce,Others,Others,Retail Value RSP excl Sales Tax,AUD million,"17,618.3","25,678.5","30,151.9","26,469.2","25,451.0"
Australia,Retail E-Commerce,Total,Total,Retail Value RSP excl Sales Tax,AUD million,"32,328.1","46,523.5","58,084.6","62,847.5","63,727.4"
Eastern Europe,Mobile Phones,Xiaomi (Xiaomi Corp),Xiaomi Corp,Retail Volume,000 units,"8,956.8","11,961.2","12,189.7","11,993.9","14,066.0"
Eastern Europe,Mobile Phones,Samsung (Samsung Corp),Samsung Corp,Retail Volume,000 units,"19,322.7","19,887.9","19,977.0","14,085.9","12,413.6"
Eastern Europe,Mobile Phones,Huawei (Huawei Technologies Co Ltd),Huawei Technologies Co Ltd,Retail Volume,000 units,"9,389.5","6,809.8","5,321.9","4,320.4","5,117.6"
Eastern Europe,Mobile Phones,iPhone (Apple Inc),Apple Inc,Retail Volume,000 units,"5,248.3","5,676.7","5,557.3","5,283.4","4,330.7"
Eastern Europe,Mobile Phones,Honor (Shenzhen Zhixin New Information Technology Co Ltd),Shenzhen Zhixin New Information Technology Co Ltd,Retail Volume,000 units,-,"2,605.5","2,542.6","1,879.5","2,009.3"
Eastern Europe,Mobile Phones,Oppo (BBK Electronics Corp Ltd),BBK Electronics Corp Ltd,Retail Volume,000 units,250.2,786.7,"1,036.8",932.7,"1,599.0"
Eastern Europe,Mobile Phones,Realme (BBK Electronics Corp Ltd),BBK Electronics Corp Ltd,Retail Volume,000 units,-,172.4,448.9,"1,103.0","1,097.3"
Eastern Europe,Mobile Phones,Nokia (Nokia Corp),Nokia Corp,Retail Volume,000 units,"2,163.8","2,248.6","2,136.2","1,537.9",997.3
Eastern Europe,Mobile Phones,Motorola (Lenovo Group Ltd),Lenovo Group Ltd,Retail Volume,000 units,507.7,585.7,709.4,873.7,887.4
Eastern Europe,Mobile Phones,Lenovo (Lenovo Group Ltd),Lenovo Group Ltd,Retail Volume,000 units,"1,216.7","1,194.1","1,008.2",855.0,805.6
Eastern Europe,Mobile Phones,Maxvi (Alfatel OOO),Alfatel OOO,Retail Volume,000 units,-,"1,251.8","1,123.1",667.5,646.5
Eastern Europe,Mobile Phones,Texet (Alkotel ZAO),Alkotel ZAO,Retail Volume,000 units,316.9,"1,043.1",945.8,562.1,506.0
Eastern Europe,Mobile Phones,Vivo (BBK Electronics Corp Ltd),BBK Electronics Corp Ltd,Retail Volume,000 units,365.7,407.4,519.3,476.3,475.2
Eastern Europe,Mobile Phones,bq (Mundo Reader SL),Mundo Reader SL,Retail Volume,000 units,603.0,439.0,389.2,267.2,459.3
Eastern Europe,Mobile Phones,Fly (Meridian Telecom Plc),Meridian Telecom Plc,Retail Volume,000 units,"1,319.7",900.1,739.0,407.6,431.6
Eastern Europe,Mobile Phones,Itel (Transsion Holdings),Transsion Holdings,Retail Volume,000 units,-,765.0,709.3,421.6,421.7
Eastern Europe,Mobile Phones,Alcatel (TCL Corp),TCL Corp,Retail Volume,000 units,"1,554.7","1,370.8","1,304.2",388.7,354.3
Eastern Europe,Mobile Phones,Sigma (Sigma Mobile TOV),Sigma Mobile TOV,Retail Volume,000 units,296.0,324.9,370.9,265.4,311.5
Eastern Europe,Mobile Phones,Inoi (Inoy OOO),Inoy OOO,Retail Volume,000 units,880.3,695.4,532.0,316.2,309.2
Eastern Europe,Mobile Phones,Dexp (DNS OOO),DNS OOO,Retail Volume,000 units,482.4,351.2,247.1,169.6,306.2
Eastern Europe,Mobile Phones,bq (Novaya Liniya OOO),Novaya Liniya OOO,Retail Volume,000 units,-,695.4,472.9,281.0,281.1
Eastern Europe,Mobile Phones,ZTE (ZTE Corp),ZTE Corp,Retail Volume,000 units,586.0,403.9,321.8,212.1,233.4
Eastern Europe,Mobile Phones,Digma (Nippon Klick Corp),Nippon Klick Corp,Retail Volume,000 units,361.8,263.4,234.7,161.2,193.9
Eastern Europe,Mobile Phones,Meizu (Meizu Telecom Equipment Co Ltd),Meizu Telecom Equipment Co Ltd,Retail Volume,000 units,279.8,255.2,168.0,118.4,190.3
Eastern Europe,Mobile Phones,Allview (Visual Fan SRL),Visual Fan SRL,Retail Volume,000 units,394.2,324.2,221.3,201.3,172.1
Eastern Europe,Mobile Phones,Nomi (Nomi Electronics Ltd),Nomi Electronics Ltd,Retail Volume,000 units,191.4,209.8,236.1,153.2,155.8
Eastern Europe,Mobile Phones,Jinga (UT Group Ltd),UT Group Ltd,Retail Volume,000 units,"1,056.3",347.7,177.3,105.4,140.6
Eastern Europe,Mobile Phones,HTC (HTC Corp),HTC Corp,Retail Volume,000 units,465.5,309.0,210.6,147.3,136.7
Eastern Europe,Mobile Phones,myPhone (myPhone Sp zoo),myPhone Sp zoo,Retail Volume,000 units,247.6,211.8,178.5,149.8,127.6
Eastern Europe,Mobile Phones,Sony (Sony Corp),Sony Corp,Retail Volume,000 units,447.8,191.5,155.9,127.5,127.1
Eastern Europe,Mobile Phones,Asus (AsusTek Computer Inc),AsusTek Computer Inc,Retail Volume,000 units,285.2,197.4,132.5,98.8,102.1
Eastern Europe,Mobile Phones,Doogee (DG Homtom Group Ltd),DG Homtom Group Ltd,Retail Volume,000 units,171.5,208.2,144.9,78.4,80.8
Eastern Europe,Mobile Phones,TCL (TCL Corp),TCL Corp,Retail Volume,000 units,58.5,65.8,83.7,84.0,67.3
Eastern Europe,Mobile Phones,Infinix (Transsion Holdings),Transsion Holdings,Retail Volume,000 units,-,-,-,4.0,43.0
Eastern Europe,Mobile Phones,OnePlus (BBK Electronics Corp Ltd),BBK Electronics Corp Ltd,Retail Volume,000 units,-,8.0,42.0,72.0,33.0
Eastern Europe,Mobile Phones,Maxcom (Maxcom SA),Maxcom SA,Retail Volume,000 units,83.5,67.7,53.4,33.4,28.4
Eastern Europe,Mobile Phones,Manta (Manta SA),Manta SA,Retail Volume,000 units,116.3,88.5,63.3,39.5,27.8
Eastern Europe,Mobile Phones,E-Boda (E-Boda Distribution SRL),E-Boda Distribution SRL,Retail Volume,000 units,51.7,29.4,18.7,12.1,8.7
Eastern Europe,Mobile Phones,Philips (Koninklijke Philips NV),Koninklijke Philips NV,Retail Volume,000 units,62.2,24.7,10.4,6.3,5.0
Eastern Europe,Mobile Phones,Explay (Explay ZAO),Explay ZAO,Retail Volume,000 units,31.0,3.8,3.1,2.1,2.6
Eastern Europe,Mobile Phones,Homtom (DG Homtom Group Ltd),DG Homtom Group Ltd,Retail Volume,000 units,100.5,110.4,72.5,29.5,0.9
Eastern Europe,Mobile Phones,LG (LG Corp),LG Corp,Retail Volume,000 units,"1,500.8","1,197.4",461.4,243.8,0.4
Eastern Europe,Mobile Phones,Blackberry (BlackBerry Ltd),BlackBerry Ltd,Retail Volume,000 units,4.6,-,-,-,-
Eastern Europe,Mobile Phones,Bravis (Foxtrot TOV),Foxtrot TOV,Retail Volume,000 units,104.5,121.2,63.4,7.4,-
Eastern Europe,Mobile Phones,Evolio (Televoice Grup SRL),Televoice Grup SRL,Retail Volume,000 units,24.5,-,-,-,-
Eastern Europe,Mobile Phones,Honor (Huawei Technologies Co Ltd),Huawei Technologies Co Ltd,Retail Volume,000 units,"6,950.5",-,-,-,-
Eastern Europe,Mobile Phones,Impression (Navigator TOV),Navigator TOV,Retail Volume,000 units,10.1,-,-,-,-
Eastern Europe,Mobile Phones,Keneksi (Shenzhen Cheng Run Communications Device Co Ltd),Shenzhen Cheng Run Communications Device Co Ltd,Retail Volume,000 units,13.6,7.1,6.9,1.8,-
Eastern Europe,Mobile Phones,Lumia (Microsoft Corp),Microsoft Corp,Retail Volume,000 units,0.1,-,-,-,-
Eastern Europe,Mobile Phones,Prestigio (Asbisc Enterprises Plc),Asbisc Enterprises Plc,Retail Volume,000 units,78.7,67.0,43.7,14.6,-
Eastern Europe,Mobile Phones,Others,Others,Retail Volume,000 units,"10,906.2","12,309.8","12,513.5","8,912.6","10,354.8"
Eastern Europe,Mobile Phones,Total,Total,Retail Volume,000 units,"77,459.1","77,195.6","73,898.6","58,105.0","60,058.9"
Eastern Europe,Retail,Others,Others,Retail Value RSP excl Sales Tax,USD million,"499,532.1","450,711.6","487,910.2","478,611.3","456,079.1"
Eastern Europe,Retail,Total,Total,Retail Value RSP excl Sales Tax,USD million,"802,027.2","773,192.9","860,722.5","901,629.8","906,881.6"
Eastern Europe,Retail Offline,Others,Others,Retail Value RSP excl Sales Tax,USD million,"449,763.2","393,686.9","421,672.3","406,347.3","382,246.0"
Eastern Europe,Retail Offline,Total,Total,Retail Value RSP excl Sales Tax,USD million,"739,333.0","687,515.0","748,635.6","761,703.6","753,355.1"
Eastern Europe,Non-Grocery Retailers,Others,Others,Retail Value RSP excl Sales Tax,USD million,"212,138.3","174,905.1","193,685.2","181,585.9","174,065.5"
Eastern Europe,Non-Grocery Retailers,Total,Total,Retail Value RSP excl Sales Tax,USD million,"312,138.5","270,733.6","305,123.7","295,132.1","293,447.9"
Eastern Europe,Appliances and Electronics Specialists,Others,Others,Retail Value RSP excl Sales Tax,USD million,"10,969.2","10,355.8","11,545.8","10,864.8","10,855.1"
Eastern Europe,Appliances and Electronics Specialists,Total,Total,Retail Value RSP excl Sales Tax,USD million,"32,853.3","30,872.7","34,415.4","32,009.4","32,073.3"
Eastern Europe,Retail E-Commerce,Others,Others,Retail Value RSP excl Sales Tax,USD million,"27,225.9","32,490.1","36,843.6","42,173.6","42,666.0"
Eastern Europe,Retail E-Commerce,Total,Total,Retail Value RSP excl Sales Tax,USD million,"62,694.2","85,677.9","112,086.9","139,926.2","153,526.4"
Czech Republic,Mobile Phones,Samsung (Samsung Corp),Samsung Corp,Retail Volume,000 units,975.0,917.3,"1,012.9",919.2,804.6
Czech Republic,Mobile Phones,Xiaomi (Xiaomi Corp),Xiaomi Corp,Retail Volume,000 units,460.0,588.0,704.7,680.3,663.8
Czech Republic,Mobile Phones,iPhone (Apple Inc),Apple Inc,Retail Volume,000 units,338.3,331.8,398.6,403.6,383.0
Czech Republic,Mobile Phones,Motorola (Lenovo Group Ltd),Lenovo Group Ltd,Retail Volume,000 units,51.9,117.6,141.0,135.6,135.9
Czech Republic,Mobile Phones,Vivo (BBK Electronics Corp Ltd),BBK Electronics Corp Ltd,Retail Volume,000 units,-,28.0,109.0,140.0,128.0
Czech Republic,Mobile Phones,Realme (BBK Electronics Corp Ltd),BBK Electronics Corp Ltd,Retail Volume,000 units,-,15.6,140.0,135.0,118.0
Czech Republic,Mobile Phones,Nokia (Nokia Corp),Nokia Corp,Retail Volume,000 units,176.9,155.5,145.1,96.6,61.0
Czech Republic,Mobile Phones,Honor (Shenzhen Zhixin New Information Technology Co Ltd),Shenzhen Zhixin New Information Technology Co Ltd,Retail Volume,000 units,-,61.2,41.4,42.2,44.9
Czech Republic,Mobile Phones,Infinix (Transsion Holdings),Transsion Holdings,Retail Volume,000 units,-,-,-,4.0,43.0
Czech Republic,Mobile Phones,Oppo (BBK Electronics Corp Ltd),BBK Electronics Corp Ltd,Retail Volume,000 units,-,-,22.5,54.8,37.3
Czech Republic,Mobile Phones,TCL (TCL Corp),TCL Corp,Retail Volume,000 units,33.0,34.0,48.0,45.6,34.2
Czech Republic,Mobile Phones,HTC (HTC Corp),HTC Corp,Retail Volume,000 units,108.9,81.9,61.0,42.4,33.8
Czech Republic,Mobile Phones,OnePlus (BBK Electronics Corp Ltd),BBK Electronics Corp Ltd,Retail Volume,000 units,-,8.0,42.0,72.0,33.0
Czech Republic,Mobile Phones,ZTE (ZTE Corp),ZTE Corp,Retail Volume,000 units,157.0,125.0,80.6,39.5,31.3
Czech Republic,Mobile Phones,Huawei (Huawei Technologies Co Ltd),Huawei Technologies Co Ltd,Retail Volume,000 units,456.6,359.1,57.4,20.0,14.6
Czech Republic,Mobile Phones,Asus (AsusTek Computer Inc),AsusTek Computer Inc,Retail Volume,000 units,21.8,17.2,14.6,12.1,9.5
Czech Republic,Mobile Phones,Aligator (Adart Computers sro),Adart Computers sro,Retail Volume,000 units,22.0,18.0,14.6,13.6,8.2
Czech Republic,Mobile Phones,Sony (Sony Corp),Sony Corp,Retail Volume,000 units,26.3,12.0,10.0,8.3,6.6
Czech Republic,Mobile Phones,Panasonic (Panasonic Corp),Panasonic Corp,Retail Volume,000 units,-,12.0,9.5,7.4,3.3
Czech Republic,Mobile Phones,Blackberry (BlackBerry Ltd),BlackBerry Ltd,Retail Volume,000 units,4.0,-,-,-,-
Czech Republic,Mobile Phones,Honor (Huawei Technologies Co Ltd),Huawei Technologies Co Ltd,Retail Volume,000 units,56.6,-,-,-,-
Czech Republic,Mobile Phones,Lenovo (Lenovo Group Ltd),Lenovo Group Ltd,Retail Volume,000 units,19.4,-,-,-,-
Czech Republic,Mobile Phones,LG (LG Corp),LG Corp,Retail Volume,000 units,156.8,141.0,32.5,-,-
Czech Republic,Mobile Phones,Lumia (Microsoft Corp),Microsoft Corp,Retail Volume,000 units,-,-,-,-,-
Czech Republic,Mobile Phones,Others,Others,Retail Volume,000 units,139.7,100.7,32.9,52.5,41.6
Czech Republic,Mobile Phones,Total,Total,Retail Volume,000 units,"3,204.1","3,123.9","3,118.2","2,924.7","2,635.5"
Czech Republic,Retail,Others,Others,Retail Value RSP excl Sales Tax,CZK million,"298,361.1","291,232.2","309,836.6","333,661.2","344,094.6"
Czech Republic,Retail,Total,Total,Retail Value RSP excl Sales Tax,CZK million,"942,587.4","966,090.8","1,029,467.7","1,134,943.6","1,159,464.3"
